Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score
6406,COc1cc2cc(N=Cc3scc4nc(S)cnc34)n(C)c2cc1OC,-4.930559,-2.671823,2.258736,0.9999881135774502,3.584437389671561
6407,COc1cc2cc(N=Cc3scc4ncc(S)nc34)n(C)c2cc1OC,-4.839081,-2.632887,2.206195,0.9999829262975216,3.5734278262619963
6408,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2c(Br)ccc3nonc23)c1OC,-5.715859,-2.655089,3.06077,0.8439703539615929,3.2405521010084044
6409,COc1cc2c:C(c3c(NC(C)=O)ccc4nccnc34):n(C)c2cc1OC,-5.287527,-2.023598,3.263929,0.4301423326332662,2.592193133757112
6410,COc1cc2cc(-c3cc(OC):C(c4occ5nc(S)cnc45):s3)[nH]c2cc1OC,-4.585037,-2.141645,2.443391,0.97267865779785,3.427865982648745
6412,COc1cc2nonc2c(C=Cc2c(OC)c(OC)cc3c2cc(C(=O)O)n3C)n1,-5.535065,-2.74696,2.788105,0.992256300633286,3.215330626144784
6414,COc1cc2cc[nH]c2c(C=Cc2c(F)ccc3nccnc23)c1OC,-5.120035,-2.181325,2.938711,0.9549324306287992,2.902521797155968
6418,COc1cc2[nH]ccc2c(C2:nc(C#N)cc3nsnc:23)c1OC,-5.628922,-3.069112,2.559811,0.5755661763388221,3.1622033725518905
6419,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1cc(NC(C)=O)cc2nonc12,-5.325883,-2.324932,3.000951,0.896958668913123,3.197676225990339
6420,COc1cc2cc(N=Cc3cc(S)cc4nonc34)n(C)c2cc1OC,-5.258929,-2.843706,2.415222,0.999134091750982,3.387666703600876
6421,COc1cc2cc(C=NC3:cc(Br)cc4nonc:34)n(C)c2cc1OC,-5.296035,-2.66871,2.627325,0.9999706848023944,3.0828211734553435
6423,COc1cc2cc(N=Cc3cc(OC(C)=O)cc4nccnc34)n(C)c2cc1OC,-5.002422,-2.356544,2.645877,0.9999082507580364,2.99514588794181
6424,COc1cc2nsnc2c(N=Cc2c(OC)c(OC)cc3c2ccn3C)n1,-5.257186,-2.434804,2.822382,0.9560706063258072,3.324371516283576
6425,COc1cc2cc(N=Cc3c(OC(C)=O)ccc4nonc34)n(C)c2cc1OC,-5.105763,-2.82003,2.285733,0.9350606780209404,3.0798377170184112
6426,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2c(C)ncc3nsnc23)c1OC,-5.322725,-2.752821,2.569904,0.912069615549019,3.2951213317776364
6427,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2scc3nc(F)cnc23)c1OC,-5.232301,-2.529647,2.702655,0.9835257185790828,3.390714847486421
6430,COc1cc2cc(C=Nc3scc4nc(S(=O)(=O)O)cnc34)n(C)c2cc1OC,-5.444186,-3.11035,2.333836,0.9998234652705456,3.3836444087007127
6432,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2nncc3nsnc23)c1OC,-5.78669,-2.919066,2.867624,0.9200505130373906,3.379955732067792
6433,CNc1ncc2nsnc2c1C=Nc1cc2cc(OC)c(OC)cc2[nH]1,-4.847836,-2.673706,2.17413,0.9909667082646796,3.31394825869443
6436,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2nccc3nsnc23)c1OC,-5.764535,-2.817366,2.947169,0.9799777863176848,3.238802285514346
6438,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2c(F)ccc3nonc23)c1OC,-5.393968,-2.535088,2.85888,0.9908712699526888,3.023864921521225
6439,COc1cc2cc[nH]c2c(N=Cc2cc(C=O)cc3nonc23)c1OC,-5.467059,-3.175614,2.291445,0.9669366419026976,3.2994854894636605
6440,COc1cc2cc(-c3cc(OC)c(C4:cc(NC(C)=O)cc5nsnc:45)s3)n(C)c2cc1OC,-4.875553,-2.211666,2.663887,0.7179370461732386,3.086652727038402
6441,COc1cc2[nH]ccc2c(C=Nc2cc(C=O)cc3nsnc23)c1OC,-5.365002,-2.718056,2.646946,0.9275313028555692,3.285495335617507
6448,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2c(C)ncc3nsnc23)c1OC,-5.366291,-2.618271,2.748019,0.9296200396285956,3.2201230411793453
6450,COc1cc2cc(C#Cc3cccc4ncc(O)nc34)[nH]c2cc1OC,-4.891999,-1.979804,2.912194,1.0,3.005747643309814
6451,COc1cc2[nH]ccc2c(C=Nc2nc(C)cc3nsnc23)c1OC,-5.299869,-2.383287,2.916581,0.9458560059810444,3.2784416207920266
6454,COc1cc2cc[nH]c2c(C=Cc2cccc3nc(C=O)cnc23)c1OC,-5.253029,-2.658444,2.594585,0.9499896381249788,2.971953772488908
6457,COc1cc(-c2cncc3nsnc23)s:C:1c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.282317,-2.926027,2.356289,0.9083882595321476,3.2825747601474164
6461,COc1cc2cc[nH]c2c(C=Nc2c(C)ncc3nonc23)c1OC,-5.549975,-2.860499,2.689477,0.9970135361508716,3.3119127746381807
6462,COc1cnc2coc(C=Nc3cc4cc(OC)c(OC)cc4n3C)c2n1,-4.697979,-2.275489,2.42249,0.9999723408763748,3.3578810067930656
6463,COc1cc2cc(N=Cc3cc(OC(C)=O)cc4nsnc34)[nH]c2cc1OC,-4.876098,-2.59734,2.278758,0.9997559879069788,3.138410429278048
6465,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2cc(C=O)cc3nonc23)c1OC,-5.758459,-3.094,2.664458,0.9523751378382288,3.211300193566254
6466,COc1cc2cc(C(=O)O)[nH]c2c(N=Cc2c(Br)ncc3nonc23)c1OC,-5.705178,-3.361197,2.343981,0.975303000451727,3.43847356218944
6467,COc1cc2c(cc(C(=O)O)n2C)c(N=Cc2scc3nc(Br)cnc23)c1OC,-5.335236,-2.818841,2.516395,0.9005789293025974,3.4517811608374647
6469,COc1cc2cc(C3:scc4nc(Br)cnc:34)n(C)c2cc1OC,-5.154351,-2.579437,2.574914,0.7605229078345279,3.020024885437982
6470,COc1cc2cc(N=Cc3scc4nc(Br)cnc34)n(C)c2cc1OC,-4.984463,-2.84613,2.138333,0.9999774455651776,3.3890176391518096
6472,CNc1ccc2nsnc2c1C=Cc1c(OC)c(OC)cc2c1ccn2C,-4.856716,-1.702022,3.154694,0.4780860405332165,3.091049438361498
6473,COc1cc2cc(C=Nc3cc(C=O)cc4c3SCS4)[nH]c2cc1OC,-5.490133,-1.95343,3.536702,0.8563814113409883,3.451865181771354
6474,COc1cc2cc(-c3cc(OC)c(C4:c(S(=O)(=O)O)ncc5nsnc:45)s3)n(C)c2cc1OC,-5.193287,-3.221907,1.971381,0.7575908332087019,3.3756687037590485
6475,COc1cc2cc(N=Cc3c(C=O)ccc4nsnc34)n(C)c2cc1OC,-5.39775,-3.09592,2.30183,0.9591966881177896,3.1996176701297294
6476,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2cccc3nsnc23)c1OC,-5.512539,-2.426747,3.085793,0.8692543546699959,3.102727116230336
6478,COc1cc2ccn(C)c2c(N=Cc2c(S)ncc3nonc23)c1OC,-5.325298,-3.047791,2.277507,0.8518538343212998,3.5455259551601266
6479,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2c(C(F)(F)F)ncc3nonc23)c1OC,-5.941363,-3.336621,2.604742,0.9822002810057888,3.420293149040681
6480,COc1cc2cc(N=Cc3nc(S)cc4nonc34)[nH]c2cc1OC,-5.588844,-3.166567,2.422277,0.9999806374625976,3.535310851561258
6481,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2nc(S)cc3nsnc23)c1OC,-5.763451,-2.769147,2.994304,0.9427204463528605,3.5688256052819085
6482,COc1cc2cc[nH]c2c(C#Cc2nc(F)cc3nsnc23)c1OC,-5.534164,-2.915715,2.61845,1.0,3.405089697715104
6483,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2c(C)ccc3nsnc23)c1OC,-5.346297,-2.290559,3.055738,0.9068539222688994,3.011211050018068
6484,COc1cc2c(ccn2C)c(N=Cc2c(Br)ncc3nsnc23)c1OC,-5.018104,-2.998487,2.019617,0.8702959347783071,3.424765040399212
6488,COc1cc2cc(C(=O)O)n(C)c2c(N=Cc2c(O)ncc3nsnc23)c1OC,-5.486001,-2.892972,2.593028,0.8495257981916817,3.5050204770767808
6489,COc1cc2cc[nH]c2c(N=Cc2c(O)ncc3nonc23)c1OC,-5.465039,-2.954109,2.51093,0.9380735537386602,3.444516620792028
6491,COc1cc2cc(-c3cc(OC)c(C4:c(C(F)(F)F)ccc5nsnc:45)s3)n(C)c2cc1OC,-5.030746,-2.686535,2.344212,0.5051320897952152,3.1311397968764574
6492,COc1cc2c(ccn2C)c(C=NC2:nc(C=O)cc3nonc:23)c1OC,-5.530694,-2.955111,2.575582,0.9473027254643214,3.405781506293565
6493,COc1cc2cc(C3:scc4nc(Br)cnc:34)n(C)c2cc1OC,-4.992539,-2.520498,2.472041,0.7645634238924256,3.020024885437982
6494,COc1cc(-c2cncc3nonc23)s:C:1c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,-5.416595,-2.925231,2.491364,0.7938543220313015,3.192693441466097
6495,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2c(C(F)(F)F)ncc3nonc23)c1OC,-5.62826,-3.059847,2.568413,0.919426332165447,3.310365588549783
6497,COc1cc2cc(-c3cc(OC):C(c4cc(S)cc5nsnc45):s3)[nH]c2cc1OC,-4.757848,-2.326142,2.431706,0.9768192251148508,3.261359542577189
6498,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2cc(S)cc3nsnc23)c1OC,-5.534094,-2.450345,3.083749,0.9456220328265372,3.449620477076781
6499,CNc1cc(C2:cc3cc(OC)c(OC)cc3n:2C)c2nonc2c1,-4.939376,-1.978546,2.96083,0.6937401505342851,2.775422633793111
6500,COc1cc2c(ccn2C)c(C=Nc2c(C(F)(F)F)ccc3nonc23)c1OC,-5.524925,-2.665965,2.858959,0.9294661578235832,3.160410220666524
6501,COc1cc(-c2scc3nc(C)cnc23)s:C:1c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,-5.158029,-2.37081,2.787219,0.6186466149894326,3.340432428455406
6503,COc1cc2cc(C3:c(C(F)(F)F)ncc4nonc:34)n(C)c2cc1OC,-5.469348,-3.196294,2.273054,0.6684995328498258,3.011509961838021
6504,COc1cnc2cccc(C3:cc4cc(OC)c(OC)cc4n:3C)c2n1,-5.176853,-1.846315,3.330538,0.5024880197880855,2.488920341854513
6505,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2c(C(F)(F)F)ccc3nonc23)c1OC,-5.606902,-2.731912,2.87499,0.9148791327227568,3.1167162259637573
6506,COc1cc2cc(C=Nc3cc(S(=O)(=O)O)cc4ccccc34)n(C)c2cc1OC,-5.472396,-1.990895,3.4815,0.8844424147311918,2.731791615155773
6507,COc1cc2cc(-c3cc(OC):C(c4cc(S)cc5nsnc45):s3)[nH]c2cc1OC,-4.757982,-2.326298,2.431684,0.9768720370932172,3.261359542577189
6510,COc1cc2cc[nH]c2:C(c2nc(O)cc3nsnc23):c1OC,-5.281524,-2.595154,2.68637,0.7297176489974609,3.207173339407399
6514,COc1cc2c(cc(C(=O)O)n2C):C(c2c(S)ccc3nonc23):c1OC,-5.90241,-2.288845,3.613565,0.3130926518812645,3.0015296541457133
6517,COc1cc2[nH]c(C(=O)O)cc2:C(c2cc(C)cc3nsnc23):c1OC,-5.52081,-2.142238,3.378572,0.5544362405975201,2.8310680563762
6521,COc1cc(-c2c(OC)c(OC)cc3ccn(C)c23)s:C:1c1occ2nccnc12,-4.876542,-2.058306,2.818235,0.5448325338640746,3.266445589088817
6525,COc1cc2cc[nH]c2:C(c2c(OC)ncc3nsnc23):c1OC,-5.073235,-2.616252,2.456983,0.4966996075792532,3.0744769511472088
6527,COc1cc2nsnc2c(C2:sc(-c3cc4cc(OC)c(OC)cc4n3C)cc:2OC)n1,-4.856845,-2.411269,2.445576,0.8754868855764846,3.2146433992006704
6528,COc1cc2[nH]ccc2c(C=Cc2c(C=O)ccc3c2SCS3)c1OC,-5.216532,-1.723839,3.492693,0.821257282615939,3.43193225869443
6529,COc1cc2c(ccn2C):C(c2occ3nc(S(=O)(=O)O)cnc23):c1OC,-5.527486,-2.853474,2.674013,0.7842041809939982,3.274117961838021
6530,COc1cc2[nH]ccc2c(C=Nc2c(Br)ncc3nonc23)c1OC,-5.464153,-2.91741,2.546742,0.9362536681401225,3.333941620792027
6534,COc1cc2c(ccn2C)c(C=Nc2cc(NC(C)=O)cc3nccnc23)c1OC,-5.173734,-1.730032,3.443701,0.8485472358417836,2.964490503326425
6535,COc1cc2ccn(C)c2c(C=Nc2cc(S(=O)(=O)O)cc3nsnc23)c1OC,-5.525309,-2.827706,2.697603,0.8403187811872919,3.285553810410115
6536,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23)s:C:1c1c(C(F)(F)F)ccc2nsnc12,-5.45241,-2.751175,2.701235,0.5301122441916126,3.2802123402325325
6538,COc1cc2ccn(C)c2:C(c2c(OC(C)=O)ncc3nonc23):c1OC,-5.350589,-2.900125,2.450464,0.0151458936519189,3.166304301918994
6541,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2c(C)ccc3nsnc23)c1OC,-5.443878,-2.424732,3.019146,0.8827012388342996,3.079276288576977
6543,COc1cc2[nH]ccc2:C(c2c(C(F)(F)F)ccc3nccnc23):c1OC,-5.117833,-2.086578,3.031255,0.0107272812582272,2.701641953740856
6545,COc1cc2cc[nH]c2c(C=Cc2c(C=O)ccc3c2SCS3)c1OC,-5.385684,-1.789638,3.596046,0.7975697228134468,3.5083316433098144
6546,COc1c:C(c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C):sc1-c1c(C=O)ncc2nonc12,-5.462212,-3.023862,2.43835,0.7909071183783647,3.4411148477186853
6548,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1nccc2nonc12,-5.490321,-2.623385,2.866937,0.901334239555882,3.1986153349572213
6549,COc1c:C(c2c(OC)c(OC)cc3ccn(C)c23):sc1-c1nccc2nsnc12,-5.248888,-2.47653,2.772357,0.5867006152720626,3.203398898570033
6551,COc1c:C(c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23):sc1-c1nc(C)cc2nonc12,-5.377855,-2.474158,2.903697,0.922238772476706,3.210918464752959
6552,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23):sc1-c1cc(C#N)cc2nonc12,-5.769309,-2.872796,2.896513,0.5581781503198766,3.3258526813136617
6554,COc1c:C(c2c(OC)c(OC)cc3ccn(C)c23):sc1-c1cccc2nsnc12,-5.231034,-2.247666,2.983368,0.5588864973960086,3.045254891414398
6555,COc1c:C(c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C):sc1-c1c(C#N)ccc2nonc12,-5.501663,-2.793667,2.707995,0.8086978857845503,3.237550954469077
6556,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1nc(Br)cc2nsnc12,-5.298744,-2.735321,2.563424,0.8885727328607571,3.3993751060834487
6557,COc1c:C(c2c(OC)c(OC)cc3ccn(C)c23):sc1-c1nc(S)cc2nsnc12,-5.356283,-2.547875,2.808408,0.5265491261333916,3.557008074231769
6558,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1scc2ncc(C#N)nc12,-4.929379,-2.616699,2.31268,0.905748461277471,3.319188059695743
6559,COc1c:C(c2c(OC)c(OC)cc3c2ccn3C):sc1-c1c(C#N)ccc2nsnc12,-5.150612,-2.606551,2.544061,0.7805166811635671,3.1835930188118287
6560,COc1c:C(c2c(OC)c(OC)cc3ccn(C)c23):sc1-c1nc(C(F)(F)F)cc2nsnc12,-5.41769,-2.811372,2.606318,0.6012572476907454,3.419390485135567
6561,COc1cc2cc(C#Cc3cc(C#N)cc4ccccc34)[nH]c2cc1OC,-5.079538,-2.033011,3.046527,1.0,2.6963389795895
6562,COc1cc2ccn(C)c2c(C=Cc2nccc3nsnc23)c1OC,-5.164649,-2.579874,2.584775,0.9584899859099942,3.152310851561259
6564,COc1cc2cc(N=Cc3scc4ncc(F)nc34)n(C)c2cc1OC,-4.746314,-2.633004,2.11331,0.9999997355568536,3.3873149364491075
6565,COc1cc2cc(C#Cc3nc(S(=O)(=O)O)cc4nonc34)[nH]c2cc1OC,-5.682771,-3.420469,2.262303,1.0,3.3589896284017087
6568,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1c(F)ccc2nsnc12,-4.904367,-2.184214,2.720153,0.763293645887092,3.061118397675579
6569,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2c(C=O)ncc3nonc23)c1OC,-5.779406,-3.010981,2.768425,0.8339157143935136,3.4232372195513783
6570,COc1c:C(c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23):sc1-c1c(OC)ccc2nsnc12,-5.233417,-2.23242,3.000997,0.6963458707638837,3.0923873424230166
6572,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1c(C#N)ccc2nccnc12,-5.237405,-2.495026,2.742378,0.7409221675572981,3.102421943064833
6573,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1cc(C#N)cc2nccnc12,-5.321202,-2.482153,2.839049,0.9076871364269832,3.1833672096424745
6574,COc1cc2cc(N=Cc3c(F)ccc4nsnc34)[nH]c2cc1OC,-4.831653,-2.623245,2.208407,0.9999981910558856,3.0583223900227967
6575,COc1cc2[nH]ccc2c(C=Nc2c(C#N)ccc3nccnc23)c1OC,-5.310743,-2.31399,2.996753,0.8558687067258974,3.024162648228553
6576,COc1cc2cc(N=Cc3c(S)ccc4nonc34)n(C)c2cc1OC,-5.206319,-2.794591,2.411728,0.9767515682339912,3.27259206742624
6577,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1cccc2nonc12,-5.093926,-2.297116,2.796811,0.9068092126701656,2.9886264599827648
6579,COc1cc2cc(-c3cc(OC):C(c4scc5ncc(C(F)(F)F)nc45):s3)[nH]c2cc1OC,-4.848109,-2.547896,2.300213,0.9758686044927968,3.201680251353455
6581,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1scc2nccnc12,-4.786681,-2.190213,2.596468,0.9043066930751392,3.18373030613661
6583,COc1cc2cc(C=Nc3cc(S)cc4nccnc34)n(C)c2cc1OC,-5.337405,-2.04273,3.294675,0.8726673395624023,3.177956531268591
6584,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1cc(O)cc2nsnc12,-4.88588,-2.026248,2.859631,0.8927539628623133,3.190903549732825
6585,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1occ2nc(C#N)cnc12,-5.219333,-2.828272,2.391061,0.8964378456762928,3.477225323192247
6586,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1cccc2nc(C#N)cnc12,-5.117444,-2.441967,2.675477,0.7516403314253115,3.051186658783897
6588,COc1cc2cc(-c3cc(OC)c(C4:c(Br)ccc5nsnc:45)s3)n(C)c2cc1OC,-4.979972,-2.459845,2.520127,0.6675718344539111,3.066286221084916
6589,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23):sc1-c1scc2nc(C)cnc12,-4.92055,-2.025741,2.894809,0.5200011280138144,3.3252278940424507
6590,COc1cc2cc(C=Nc3scc4ncc(F)nc34)n(C)c2cc1OC,-4.917355,-2.392485,2.52487,0.9999902626288129,3.2845147285489
6592,COc1cc2ccn(C)c2c(C=Cc2c(Br)ccc3nsnc23)c1OC,-5.129534,-2.4618,2.667734,0.8611289753027578,3.128139260773432
6593,COc1cc2cc(C(=O)O)n(C)c2c(C#Cc2nccc3nsnc23)c1OC,-5.5343,-2.828008,2.706292,1.0,3.222925753036568
6594,COc1c:C(c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C):sc1-c1cc(NC(C)=O)cc2nsnc12,-5.058453,-2.156468,2.901985,0.8944681285327456,3.2217836511170823
6597,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1scc2nc(C=O)cnc12,-4.974996,-2.666491,2.308505,0.9065474315850351,3.3846570311737025
6599,COc1cc2cc[nH]c2c(N=Cc2occ3nc(C#N)cnc23)c1OC,-5.290994,-3.115232,2.175761,0.9812670204884548,3.586521797155968
6600,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23):sc1-c1c(C)ccc2nonc12,-5.582706,-2.165101,3.417605,0.3239348630862863,3.198851861653786
6601,COc1c:C(c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23):sc1-c1nc(OC(C)=O)cc2nsnc12,-5.359976,-2.583102,2.776874,0.8571405125683687,3.4089205519613976
6602,COc1cc(-c2cc(C#N)cc3nonc23)s:C:1c1c(OC)c(OC)cc2[nH]ccc12,-5.199319,-2.957892,2.241427,0.8329237718423976,3.162010877327548
6603,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1nc(NC(C)=O)cc2nonc12,-5.47755,-2.540218,2.937333,0.9046041180445294,3.3340800340634544
6605,COc1cc(-c2cc(OC):C(c3cc4cc(OC)c(OC)cc4n3C):s2)c2nonc2c1,-4.714642,-2.357085,2.357556,0.8609293679512894,2.9933057829707472
6606,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1c(F)ccc2nonc12,-5.153393,-2.386908,2.766485,0.7843293611071422,3.1107793994644872
6608,COc1cc2c(ccn2C)c(N=Cc2cc(C=O)cc3nsnc23)c1OC,-5.097974,-2.915733,2.18224,0.8879332219548883,3.28298770009976
6611,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2nc(C#N)cc3nonc23)c1OC,-5.928598,-3.187198,2.741399,0.9386131348403248,3.438009747023905
6614,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1scc2nc(F)cnc12,-5.041753,-2.384225,2.657528,0.9071699454527824,3.402967596266606
6616,COc1cc2cc(-c3cc(OC):C(c4c(OC)ccc5nsnc45):s3)[nH]c2cc1OC,-4.71851,-2.25923,2.459279,0.7821512128122242,2.9273854667830363
6617,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2nc(S)cc3nonc23)c1OC,-5.76547,-2.962063,2.803407,0.988093792429654,3.475391965305312
6619,COc1cc(-c2c(OC)c(OC)cc3[nH]ccc23)sc1C1:nc(C#N)cc2nsnc:12,-5.249038,-2.811234,2.437804,0.8726511785214397,3.390106815097644
6621,COc1cc2cc[nH]c2c(C=Cc2nc(Br)cc3nsnc23)c1OC,-5.419407,-2.890309,2.529098,0.989926343866491,3.3925762361766427
6622,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2nccc3nonc23)c1OC,-5.538593,-2.754766,2.783827,0.9905061080997106,3.101216308051173
6623,COc1cc2cc[nH]c2c(C=Nc2occ3ncc(C#N)nc23)c1OC,-5.458546,-3.015115,2.443431,0.999992102811835,3.530828874079046
6627,COc1cc(-c2scc3nc(C#N)cnc23)s:C:1c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.274107,-3.107467,2.166641,0.9076451979140808,3.4373541693460936
6628,COc1cc2cc(-c3cc(OC):C(c4cccc5cc(C=O)ccc45):s3)[nH]c2cc1OC,-4.992206,-1.827825,3.164381,0.7601048313287058,2.704585822663496
6629,COc1cc2cc(C#Cc3scc4ncc(S(=O)(=O)O)nc34)[nH]c2cc1OC,-5.706093,-3.292692,2.413402,1.0,3.4531697647210864
6630,COc1cc2cc(C=Nc3c(Br)ccc4nonc34)n(C)c2cc1OC,-5.218045,-2.632404,2.585641,0.9999963261361516,3.0523484083825787
6637,COc1cc2c(ccn2C)c(C=Nc2cccc3ncc(O)nc23)c1OC,-5.16561,-1.654759,3.510851,0.8315920954076199,3.0780844033964616
6638,COc1cc2ccn(C)c2c(C=Cc2c(C)ncc3nsnc23)c1OC,-5.072658,-2.694427,2.37823,0.9291693231373008,3.2449746038087746
6639,COc1cc2[nH]ccc2c(C=Nc2c(F)ncc3nonc23)c1OC,-5.429227,-2.771415,2.657812,0.9303563808556814,3.30069354386895
6640,COc1cc2cc[nH]c2c(C=Cc2scc3nc(F)cnc23)c1OC,-5.0605,-2.478458,2.582042,0.9816228460961376,3.3894993130997184
6645,COc1cc2ccn(C)c2c(C=Nc2c(Br)ncc3nsnc23)c1OC,-5.483414,-2.872276,2.611137,0.8074861785646048,3.4445743959085666
6646,COc1cc2cc(N=Cc3occ4ncc(C=O)nc34)n(C)c2cc1OC,-5.228357,-3.174418,2.053939,0.9999681229397114,3.496574513286573
6648,COc1cc2ccn(C)c2c(C=Nc2nccc3nsnc23)c1OC,-5.425612,-2.601758,2.823854,0.8898171613338852,3.224855082330488
6650,COc1cc2cc(C=NC3:cc(NC(C)=O)cc4nsnc:34)n(C)c2cc1OC,-5.258933,-2.388519,2.870415,0.9995883688945438,3.0628238333411133
6651,COc1cc2c(cc(C(=O)O)n2C)c(N=Cc2cc(C=O)cc3nonc23)c1OC,-5.556336,-3.202367,2.353969,0.8925910680563958,3.299948758012916
6652,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2cc(C=O)cc3nsnc23)c1OC,-5.687412,-2.848506,2.838906,0.9474748278708008,3.3064469102641896
6653,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)sc1C1:nc(C#N)cc2nonc:12,-5.417462,-2.848288,2.569174,0.9378671073865432,3.367705782970747
6654,COc1cc2cc[nH]c2c(C=Cc2cccc3ncc(Br)nc23)c1OC,-5.21314,-2.32855,2.88459,0.948923882269461,2.9192313356175053
6655,COc1cc2[nH]ccc2c(C=Cc2c(S)ncc3nonc23)c1OC,-5.22698,-2.80221,2.42477,0.9899616352674898,3.375055082330489
6659,COc1cc2cc(C#Cc3occ4ncc(F)nc34)[nH]c2cc1OC,-5.051269,-2.461945,2.589324,1.0,3.4080300823304883
6660,COc1cc2cc(C(=O)O)n(C)c2c(C#Cc2nc(Br)cc3nonc23)c1OC,-5.81537,-3.18167,2.633701,1.0,3.423900818957124
6662,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2nc(C)cc3nsnc23)c1OC,-5.655059,-2.564972,3.090088,0.9487463956782672,3.293963532978144
6663,COc1cc2[nH]c(C(=O)O)cc2c(N=Cc2c(F)ncc3nsnc23)c1OC,-5.514326,-3.162547,2.351778,0.8907422450100757,3.381469472608135
6666,COc1cc2cc[nH]c2c(C=Cc2c(OC)ccc3nccnc23)c1OC,-4.914477,-1.979673,2.934803,0.9477056921720148,2.865317086098376
6668,COc1cc2cc[nH]c2c(C=NC2:c(C=O)ncc3nsnc:23)c1OC,-5.460037,-3.188445,2.271592,0.979925587836611,3.501751951002122
6669,COc1cc2cc(C3:c(Br)ccc4nonc:34)n(C)c2cc1OC,-5.082384,-2.620003,2.462381,0.6426389370925267,2.7457997723158094
6671,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2nc(S)cc3nsnc23)c1OC,-5.729904,-2.725745,3.004159,0.9393737594332312,3.550678235996646
6673,COc1cc2cc[nH]c2c(C=Nc2cccc3nc(C=O)cnc23)c1OC,-5.459851,-2.558031,2.90182,0.8536963342080117,3.109245488465241
6674,COc1cc2cc(C=Nc3cc(C(F)(F)F)cc4nsnc34)n(C)c2cc1OC,-5.520889,-2.812558,2.708331,0.9981826140119514,3.1387042377605425
6676,COc1c:C(c2c(OC)c(OC)cc3c2ccn3C):sc1-c1cc(S)cc2nsnc12,-4.900809,-2.164231,2.736578,0.8982088958925455,3.38149548681918
