Name,SMILES,Donor,Acceptor,D_A EG /eV,A_D EG /eV
10600,COc1cc(-c2c(OC)c(OC)cc3ccn(C)c23)s:C:1c1c(C)ccc2c1SCS2,c1c(C)ccc2c1SCS2,c1c(OC)c(OC)cc2ccn(C)c12,5.800200082,4.448988025
10601,COc1cc(-c2c(OC)c(OC)cc3ccn(C)c23)s:C:1c1c(O)ccc2ccccc12,c1c(O)ccc2ccccc12,c1c(OC)c(OC)cc2ccn(C)c12,5.822980082,3.903072025
10602,COc1cc2[nH]ccc2c(C=Nc2c(OC)c(OC)cc3ccn(C)c23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(OC)c(OC)cc2ccn(C)c12,5.179687082,5.051699025
10603,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2occc2F)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1occc1F,5.568444,5.217928000000001
10604,COc1cc2[nH]ccc2c(C#Cc2cc(S)co2)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(S)co1,5.197513,6.056591
10605,COc1cc2c(ccn2C)c(C=Nc2cc(C(F)(F)F)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cc(C(F)(F)F)cc2c1SCS2,3.845877025,6.278483082
10606,COc1cc2c(ccn2C)c(C=Nc2occ3nc(C#N)cnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1occ2nc(C#N)cnc12,1.775300025,7.0099930818125005
10607,COc1cc2cc(C(=O)O)[nH]c2:C(c2cc(NC(C)=O)cc3nccnc23):c1OC,c1cc(NC(C)=O)cc2nccnc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.144162000000001,3.4075109999999995
10608,COc1cc2[nH]c(C(=O)O)cc2c(N=Cc2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,4.286731,4.2019470000000005
10609,COc1cc2[nH]c(C(=O)O)cc2:C(c2c(F)ccc3nccnc23):c1OC,c1c(F)ccc2nccnc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,5.728758,3.234572
10610,COc1cc2[nH]ccc2c(C=Nc2nc(C(F)(F)F)cc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1nc(C(F)(F)F)cc2nonc12,1.4396330000000002,8.046329
10611,COc1cc2[nH]ccc2:C(c2cc(NC(C)=O)cc3nccnc23):c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(NC(C)=O)cc2nccnc12,2.966342,6.43397
10612,COc1cc2cc[nH]c2:C(c2c(C(F)(F)F)ccc3nonc23):c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(C(F)(F)F)ccc2nonc12,1.9895780000000003,7.569803
10613,COc1cc(-c2c(OC)c(OC)cc3ccn(C)c23)s:C:1c1c(C)ccc2ccccc12,c1c(C)ccc2ccccc12,c1c(OC)c(OC)cc2ccn(C)c12,6.004024082,3.962653025
10614,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2cccc3ccc(C#N)cc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cccc2ccc(C#N)cc12,3.460186,5.363971
10615,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2c(NC(C)=O)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(NC(C)=O)ccc2nccnc12,3.4075109999999995,5.144162000000001
10616,COc1ccc2c(c1C#Cc1c(OC)c(OC)cc3c1cc(C(=O)O)n3C)SCS2,c1c(OC)ccc2c1SCS2,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,4.267077,4.881117000000001
10617,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2cc(F)cc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1cc(F)cc2nccnc12,3.234572,5.728758
10618,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2cccc3ncc(C=O)nc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1cccc2ncc(C=O)nc12,2.6172910000000003,5.847295
10619,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2cc(S(=O)(=O)O)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cc(S(=O)(=O)O)cc2c1SCS2,3.856939,5.122597
10620,COc1cc2cc[nH]c2c(C=Nc2c(OC)ccc3ccccc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(OC)ccc2ccccc12,3.975576,5.641781
10621,CNc1cc(C#Cc2c(OC)c(OC)cc3ccn(C)c23)c2c(c1)SCS2,c1cc(NC)cc2c1SCS2,c1c(OC)c(OC)cc2ccn(C)c12,5.234109082,4.602364024767001
10622,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2nc(S(=O)(=O)O)cc3nonc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1nc(S(=O)(=O)O)cc2nonc12,1.5640050000000003,7.104304999999999
10623,COc1cc2ccn(C)c2c(C=Cc2cccc3cc(C(F)(F)F)ccc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1cccc2cc(C(F)(F)F)ccc12,3.423950025,6.533467082
10624,COc1cc2c(ccn2C):C(c2occ3nccnc23):c1OC,c1occ2nccnc12,c1c(OC)c(OC)cc2c1ccn2C,6.428642082,2.618243025
10625,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2scc3nc(S)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1scc2nc(S)cnc12,3.035442,5.09237
10626,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23)s:C:1c1cccc2ccc(O)cc12,c1cccc2ccc(O)cc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,4.453076,4.392132999999999
10627,COc1cc2[nH]c(C(=O)O)cc2:C(c2cc(C=O)cc3ccccc23):c1OC,c1cc(C=O)cc2ccccc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,5.119392,3.380495
10628,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2cc(F)cc3ccccc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(F)cc2ccccc12,4.128475,4.894382
10629,COc1cc(-c2c(OC)c(OC)cc3[nH]ccc23)s:C:1c1occ2nc(C=O)cnc12,c1occ2nc(C=O)cnc12,c1c(OC)c(OC)cc2[nH]ccc12,6.747344,1.9631000000000003
10630,COc1cc2ccn(C)c2c(C#Cc2scc3c2OCCO3)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1scc2c1OCCO2,4.781125025,6.110052082
10631,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2cc(OC(C)=O)cc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(OC(C)=O)cc2nccnc12,3.2715760000000005,5.655603
10632,COc1cc2cc(C(=O)O)[nH]c2:C(c2sccc2Br):c1OC,c1sccc1Br,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.460762,4.666118
10633,CNc1cnc2c(C3:c(OC)c(OC)cc4ccn(C)c:34)occ2n1,c1c(OC)c(OC)cc2ccn(C)c12,c1occ2nc(NC)cnc12,3.138135025,5.684916082
10634,COc1cc2cc(C(=O)O)n(C)c2c(C#Cc2cc(C#N)cc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(C#N)cc2nccnc12,2.642818000000001,6.246712
10635,COc1cc2c:C(c3cc(S)cc4ccccc34):n(C)c2cc1OC,c1cc(S)cc2ccccc12,c1cc2cc(OC)c(OC)cc2n1C,6.014744082,3.706252025
10636,COc1coc(C2:c(OC)c(OC)cc3c:2cc(C(=O)O)n3C)c1,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1cc(OC)co1,5.827329000000001,4.514844
10637,COc1cc2c(ccn2C)c(C#Cc2c(OC)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(OC)ccc2nonc12,2.655329025,6.7800150818125005
10638,COc1cc2[nH]ccc2c(C=Nc2cccc3ccc(NC(C)=O)cc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cccc2ccc(NC(C)=O)cc12,3.844508,5.817102
10639,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2cccc3nc(Br)cnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cccc2nc(Br)cnc12,3.07254,5.8609480000000005
10640,CNc1ccoc1C1:sc(-c2c(OC)c(OC)cc3cc[nH]c23)cc:1OC,c1occc1NC,c1c(OC)c(OC)cc2cc[nH]c12,5.404015,5.711667
10641,COc1cc2[nH]ccc2c(C=Cc2cc(OC(C)=O)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(OC(C)=O)cc2nsnc12,2.472815,6.848457
10642,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2cc(NC(C)=O)cc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(NC(C)=O)cc2nccnc12,3.358506,5.179941
10643,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2cc(C(F)(F)F)co2)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1cc(C(F)(F)F)co1,5.14063,5.748298
10644,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2cccc3nc(NC(C)=O)cnc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1cccc2nc(NC(C)=O)cnc12,3.428948,5.306065
10645,COc1cc(-c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C)s:C:1c1c(C=O)ccc2nccnc12,c1c(C=O)ccc2nccnc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,6.066719,2.7269520000000003
10646,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)s:C:1c1c(O)ccc2c1SCS2,c1c(O)ccc2c1SCS2,c1c(OC)c(OC)cc2c1ccn2C,5.679327082,4.3852970247670005
10647,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1cc(F)cs1,c1cc(F)cs1,c1c(OC)c(OC)cc2cc[nH]c12,6.660998,4.429705
10648,COc1cc2cc(C(=O)O)n(C)c2:C(c2c(C(F)(F)F)ncc3nsnc23):c1OC,c1c(C(F)(F)F)ncc2nsnc12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,6.478288,2.0200260000000005
10649,COc1cc2[nH]ccc2c(C=Nc2c(S(=O)(=O)O)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(S(=O)(=O)O)ccc2c1SCS2,3.41577,6.412405
10650,COc1cc2c(ccn2C):C(c2cccc3nc(C#N)cnc23):c1OC,c1cccc2nc(C#N)cnc12,c1c(OC)c(OC)cc2c1ccn2C,7.516281082,2.091981025
10651,COc1cc2ccn(C)c2c(C#Cc2scc3ncc(O)nc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1scc2ncc(O)nc12,2.7499010247670004,6.394319082
10652,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2cccc3ncc(F)nc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1cccc2ncc(F)nc12,3.22879,5.783012
10653,COc1cc2[nH]ccc2c(C=Cc2c(S)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(S)ccc2nonc12,2.375105,6.770973
10654,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2occ3nc(O)cnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1occ2nc(O)cnc12,3.315193,4.912698
10655,CNc1ccc2nonc2c1C#Cc1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(NC)ccc2nonc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,4.746413,3.375248
10656,COc1cc2cc[nH]c2c(C=Cc2occ3nc(C)cnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1occ2nc(C)cnc12,2.870911,6.212086
10657,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2scc3nc(C(F)(F)F)cnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1scc2nc(C(F)(F)F)cnc12,2.633112,5.556342
10658,COc1cc2cc[nH]c2c(C=Nc2occc2O)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1occc1O,5.433404,5.893669
10659,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23)s:C:1c1cccc2cc(C)ccc12,c1cccc2cc(C)ccc12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,4.669899,4.402709000000001
10660,COc1cc2[nH]ccc2c(C=Nc2cccc3nc(OC(C)=O)cnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cccc2nc(OC(C)=O)cnc12,2.9238230000000005,6.952387
10661,COc1cc2cc(C(=O)O)n(C)c2c(C#Cc2cncc3nonc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cncc2nonc12,2.294026000000001,6.373023
10662,COc1cc2ccn(C)c2:C(c2c(Br)ccc3nccnc23):c1OC,c1c(Br)ccc2nccnc12,c1c(OC)c(OC)cc2ccn(C)c12,7.129098082,2.603680025
10663,COc1cc2cc(C(=O)O)[nH]c2:C(c2c(S)ccc3c2SCS3):c1OC,c1c(S)ccc2c1SCS2,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,4.448142,4.724729
10664,COc1cc(-c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C)s:C:1c1ccc2ccccc2c1,c1ccc2ccccc2c1,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,4.759294,4.307061
10665,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2c(OC)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(OC)ncc2nsnc12,2.614162,5.171349
10666,COc1cc2ccn(C)c2:C(c2c(OC(C)=O)ccc3nonc23):c1OC,c1c(OC(C)=O)ccc2nonc12,c1c(OC)c(OC)cc2ccn(C)c12,7.160135082,2.3441370247670004
10667,COc1cc2cc(C(=O)O)[nH]c2:C(c2occc2O):c1OC,c1occc1O,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,4.603861,5.874573
10668,COc1cc2cc(C(=O)O)[nH]c2c(C#Cc2scc3nc(S)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1scc2nc(S)cnc12,3.035442,5.09237
10669,COc1cc2ccn(C)c2c(C#Cc2nccc3nonc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1nccc2nonc12,1.8539700247670003,7.707148082
10670,COc1cc2[nH]ccc2c(C#Cc2c(F)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(F)ncc2nsnc12,1.8439050000000003,7.291194
10671,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2cc(S)cc3ccccc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(S)cc2ccccc12,4.146308,4.680619
10672,COc1cc2cc(-c3cc(OC):C(c4c(S)ccc5c4SCS5):s3)n(C)c2cc1OC,c1c(S)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2n1C,5.818046082,4.235668025
10673,COc1cc2cc(-c3cc(OC):C(c4cc(OC(C)=O)cc5ccccc45):s3)n(C)c2cc1OC,c1cc(OC(C)=O)cc2ccccc12,c1cc2cc(OC)c(OC)cc2n1C,6.163226082,3.752319025
10674,COc1cc2c(ccn2C)c(C=Nc2c(OC(C)=O)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(OC(C)=O)ccc2nccnc12,2.8315200247670003,6.989728082
10675,CNc1ncc2nsnc2c1C=Cc1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1c(NC)ncc2nsnc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,4.604354,2.918883000000001
10676,COc1cc2[nH]ccc2c(C=Nc2cccc3ccccc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cccc2ccccc12,3.914897,6.013323
10677,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2occc2C(F)(F)F)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1occc1C(F)(F)F,5.0916250000000005,5.784077
10678,COc1cc(-c2c(OC)c(OC)cc3[nH]ccc23)s:C:1c1nc(S(=O)(=O)O)cc2nsnc12,c1nc(S(=O)(=O)O)cc2nsnc12,c1c(OC)c(OC)cc2[nH]ccc12,8.083247,1.0991540000000004
10679,COc1cc2cc(C(=O)O)n(C)c2:C(c2c(Br)ccc3nonc23):c1OC,c1c(Br)ccc2nonc12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,6.026073,2.511359000000001
10680,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23)s:C:1c1c(C)ccc2nsnc12,c1c(C)ccc2nsnc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.41744,3.089104
10681,COc1cc2c(ccn2C)c(C=Cc2cc(F)cs2)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cc(F)cs1,4.381813025,6.741094082
10682,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23)s:C:1c1c(NC(C)=O)ccc2c1SCS2,c1c(NC(C)=O)ccc2c1SCS2,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,4.357467,4.772571999999999
10683,COc1cc(-c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23)s:C:1c1cccc2c1SCS2,c1cccc2c1SCS2,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,4.526993,4.882669
10684,COc1cc2cc[nH]c2c(C#Cc2scc3nc(S(=O)(=O)O)cnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1scc2nc(S(=O)(=O)O)cnc12,1.711554,7.198586
10685,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1cc(O)cc2nccnc12,c1cc(O)cc2nccnc12,c1c(OC)c(OC)cc2cc[nH]c12,6.508322,3.0449650000000004
10686,COc1cc2cc(C(=O)O)n(C)c2c(C#Cc2scc3ncc(S(=O)(=O)O)nc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1scc2ncc(S(=O)(=O)O)nc12,2.103718,5.944557
10687,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)s:C:1c1occ2ncc(F)nc12,c1occ2ncc(F)nc12,c1c(OC)c(OC)cc2c1ccn2C,6.616647082,2.4777530247670003
10688,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2c(C#N)ccc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(C#N)ccc2nsnc12,2.257347,6.161811
10689,COc1cc2cc[nH]c2c(C#Cc2c(C#N)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(C#N)ccc2nccnc12,2.2506540000000004,7.500741
10690,COc1coc(C2:sc(-c3c(OC)c(OC)cc4cc[nH]c34)cc:2OC)c1,c1cc(OC)co1,c1c(OC)c(OC)cc2cc[nH]c12,5.768873,5.4351650000000005
10691,COc1cc2[nH]ccc2c(C=Cc2c(NC(C)=O)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(NC(C)=O)ccc2nccnc12,2.966342,6.43397
10692,COc1cc2[nH]ccc2c(C=Cc2cc(C=O)co2)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(C=O)co1,3.507788,7.046518
10693,CNc1cc2nsnc2c(C2:sc(-c3c(OC)c(OC)cc4cc[nH]c34)cc:2OC)n1,c1nc(NC)cc2nsnc12,c1c(OC)c(OC)cc2cc[nH]c12,5.858383,2.5267190000000004
10694,COc1cc2c:C(c3cc(S(=O)(=O)O)cc4nccnc34):n(C)c2cc1OC,c1cc(S(=O)(=O)O)cc2nccnc12,c1cc2cc(OC)c(OC)cc2n1C,7.576532082,2.247115025
10695,COc1cc2cc[nH]c2c(C=Cc2occ3ncc(F)nc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1occ2ncc(F)nc12,2.5256450000000004,6.536551
10696,COc1cc2cc[nH]c2c(C=Cc2occ3nc(C=O)cnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1occ2nc(C=O)cnc12,1.9631000000000003,6.747344
10697,COc1cc2cc[nH]c2c(C=Cc2occc2S(=O)(=O)O)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1occc1S(=O)(=O)O,4.124505,7.400585
10698,COc1cc2c:C(c3cccc4ccc(C=O)cc34):n(C)c2cc1OC,c1cccc2ccc(C=O)cc12,c1cc2cc(OC)c(OC)cc2n1C,6.489296082,2.8914340247670003
10699,COc1cc2c(ccn2C)c(N=Cc2cccc3nc(Br)cnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cccc2nc(Br)cnc12,2.583479025,7.230852082
10700,COc1cc2c(ccn2C)c(C=Nc2cc(Br)cs2)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cc(Br)cs1,4.1770570247670005,6.830666082
10701,COc1cc2nsnc2c(C=Nc2c(OC)c(OC)cc3ccn(C)c23)n1,c1nc(OC)cc2nsnc12,c1c(OC)c(OC)cc2ccn(C)c12,6.541253082,2.1251010247670004
10702,COc1cc2cc(-c3s:C(c4c(NC(C)=O)ccc5ccccc45):cc3OC)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(NC(C)=O)ccc2ccccc12,3.796616025,5.897198082
10703,COc1cc(-c2scc3ncc(C#N)nc23)s:C:1c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1scc2ncc(C#N)nc12,2.219625,5.757569
10704,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2occ3ncc(C)nc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1occ2ncc(C)nc12,3.3120799999999995,4.922278
10705,COc1cc2c(ccn2C)c(C=Cc2c(S(=O)(=O)O)ccc3ccccc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(S(=O)(=O)O)ccc2ccccc12,3.0911480247670005,6.761978082
10706,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2sccc2NC(C)=O)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1sccc1NC(C)=O,4.950438,4.759582
10707,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1cc(NC(C)=O)cc2nccnc12,c1cc(NC(C)=O)cc2nccnc12,c1c(OC)c(OC)cc2cc[nH]c12,6.43397,2.966342
10708,COc1cc2cc(C#Cc3cc(C)cs3)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(C)cs1,4.755035025,6.476658082
10709,COc1cc(-c2cccc3nsnc23)s:C:1c1c(OC)c(OC)cc2ccn(C)c12,c1c(OC)c(OC)cc2ccn(C)c12,c1cccc2nsnc12,2.480620025,6.915998082
10710,COc1cc2cc[nH]c2c(N=Cc2occc2Br)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1occc1Br,4.873831,6.622081
10711,COc1cc2cc[nH]c2c(C=Cc2cccc3cc(C(F)(F)F)ccc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cccc2cc(C(F)(F)F)ccc12,3.471842,6.453371
10712,COc1cc2cc(-c3s:C(c4c(OC(C)=O)ncc5nsnc45):cc3OC)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(OC(C)=O)ncc2nsnc12,1.921011025,7.293294082
10713,COc1cc2cc(C#Cc3cc(S(=O)(=O)O)cc4nccnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(S(=O)(=O)O)cc2nccnc12,2.247115025,7.576532082
10714,COc1cc2c(ccn2C)c(C=Cc2scc3ncc(O)nc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1scc2ncc(O)nc12,2.7499010247670004,6.394319082
10715,COc1cc2cc(C(=O)O)[nH]c2c(N=Cc2c(C#N)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(C#N)ccc2c1SCS2,3.740236,5.0730450000000005
10716,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2scc3nc(C(F)(F)F)cnc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1scc2nc(C(F)(F)F)cnc12,2.5841070000000004,5.592121
10717,COc1cc2c(cc(C(=O)O)n2C)c(N=Cc2scc3nc(F)cnc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1scc2nc(F)cnc12,2.870747,5.391449
10718,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2cccc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cccc2nsnc12,2.969681,5.546094
10719,COc1cc2cc(C#Cc3sccc3C=O)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1sccc1C=O,3.250964025,7.266715082
10720,COc1cc2c(ccn2C)c(C=Cc2cc(C(F)(F)F)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cc(C(F)(F)F)cc2c1SCS2,3.845877025,6.278483082
10721,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1c(S(=O)(=O)O)ccc2c1SCS2,c1c(S(=O)(=O)O)ccc2c1SCS2,c1c(OC)c(OC)cc2cc[nH]c12,6.412405,3.41577
10722,COc1cc2c(ccn2C)c(C=Cc2cc(F)cc3ccccc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cc(F)cc2ccccc12,3.688419025,6.228507082
10723,COc1cc2cc(-c3cc(OC):C(c4cc(S(=O)(=O)O)co4):s3)n(C)c2cc1OC,c1cc(S(=O)(=O)O)co1,c1cc2cc(OC)c(OC)cc2n1C,7.480681082,4.076613025
10724,COc1cc(-c2cccc3nsnc23)s:C:1c1c(OC)c(OC)cc2ccn(C)c12,c1c(OC)c(OC)cc2ccn(C)c12,c1cccc2nsnc12,2.480620025,6.915998082
10725,COc1cc2c:C(c3sccc3S(=O)(=O)O):n(C)c2cc1OC,c1sccc1S(=O)(=O)O,c1cc2cc(OC)c(OC)cc2n1C,7.593859082,3.5514710247670003
10726,COc1cc2cc(-c3cc(OC):C(c4sccc4Br):s3)n(C)c2cc1OC,c1sccc1Br,c1cc2cc(OC)c(OC)cc2n1C,6.830666082,4.1770570247670005
10727,COc1cc2c:C(c3cccc4c3SCS4):n(C)c2cc1OC,c1cccc2c1SCS2,c1cc2cc(OC)c(OC)cc2n1C,5.896897082,4.393608025
10728,COc1csc(C2:cc3cc(OC)c(OC)cc3n:2C)c1,c1cc2cc(OC)c(OC)cc2n1C,c1cc(OC)cs1,4.673952025,5.948924082
10729,COc1cc2[nH]ccc2c(C=Cc2cc(C=O)cs2)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(C=O)cs1,3.298856,7.186619
